Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Australia,AUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.25154882,20.83440215,21.85467278,21.14474915,21.55767094,21.00042785,21.81646071,21.37902467,21.92566654,23.93536251,21.70350681,23.20232636,24.20942596,23.89867819,23.48195588,22.45463195,20.7329649,21.90456853
Austria,AUT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,26.05580635,26.73544767,28.18846775,28.6969466,24.83647963,25.82356197,26.09395198,25.77487145,25.48385562,25.9622285,25.83521873,26.20215082,27.75895014
Azerbaijan,AZE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.4165061,20.31331903,19.6544803,23.41216001,25.38989487,38.91901332,44.28037279,44.61167634,49.94306957,40.36766998,44.73043554,46.79378474,44.97471659,42.33948746,39.93905323,27.49871263,22.64959261,28.28215369
Burundi,BDI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,1.32796785,1.489883647,4.200173987,6.755630908,6.587317715,16.98191441,-0.333166048,13.99294529,9.517470584,0.727983494,6.365410268,9.722629105,17.54549842,17.89344187,12.55263004,2.259593986,-1.993922625,
Belgium,BEL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,26.15522516,25.90725461,26.77450412,26.8042772,27.37279505,28.23005237,26.94785462,22.42221124,26.24309685,24.01409912,24.71539715,23.30835633,23.10527158,23.17352507,24.13876487,24.65300751
Benin,BEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.70123567,15.01226645,14.9153593,12.1485593,14.65046467,12.91514693,13.60928251,15.13558213,12.85996089,11.9043925,11.16942809,12.93131449,13.71102551,16.68891803,18.592881,15.79753679,13.16572158,
Burkina Faso,BFA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,11.96846633,10.49271739,13.61551061,13.66398807,15.67745182,19.38370381,21.21481582,23.32151199,19.13656558,16.7098727,14.25974554,19.17672678,
Bangladesh,BGD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,27.79745769,28.42229043,30.74917643,30.1645967,31.57740067,32.91124021,35.33850447,36.31743462,37.38253287,38.97611857,38.78147102,38.05723592,40.59589684,39.74593591,37.77929258,36.73377228,37.10172974,35.23753729
Bulgaria,BGR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.62645644,15.38849073,17.58582391,16.5024763,16.57170162,16.24253405,14.56599719,8.929198665,15.38163776,20.97145397,21.58710301,22.76557109,22.45657218,24.39327861,23.46846052,22.92079495,26.5015696,26.93823434
Bahrain,BHR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,29.94643621,19.97997638,24.00909321,29.39269641,35.53143398,36.52131536,42.20267609,48.08907188,43.95008454,28.58592171,30.27443606,28.16543438,27.32796275,24.971005,19.33374649,24.11695143,23.93450135,
"Bahamas, The",BHS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,11.39692588,7.943065679,11.02835806,10.18160244,11.74554321,8.179877188,4.942614768,6.139340048,4.865271224,3.68804323,1.798204395,-0.980007845,22.41034467,23.22112236,21.19434223,20.38704739,23.03703535,
Bosnia and Herzegovina,BIH,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,7.110916794,9.486166952,13.81691511,11.49572502,9.523455994,8.471667288,7.717747402,6.357998913,8.221181338,8.967985997,10.13708718,12.1772899,16.2550348
Belarus,BLR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.45881012,21.6565346,20.64636912,22.87695844,27.08934465,27.95570081,29.55841081,29.13434981,30.50203004,26.31590683,26.9710214,31.77821055,31.23242224,28.39568056,27.40843371,28.79057542,26.490065,28.68463835
Belize,BLZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.56130152,5.580839487,4.547473749,2.832703907,4.110054014,7.915920897,15.34442294,13.60395085,15.53551261,11.59282412,9.164366361,13.35637578,12.4801892,10.33156234,11.07903295,13.46421473,11.43928169,6.136415506
Bermuda,BMU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,51.19939203,51.77585708,50.53110455,53.40968266,54.65905988,,,,
Bolivia,BOL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,11.01579584,11.2560724,12.29631941,14.4867196,17.04643165,19.88251206,26.58222909,28.63606366,28.98326837,22.89988728,24.97551394,25.58717725,25.69405685,23.89093958,20.7894779,14.21692554,15.31196108,15.69938834
Brazil,BRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.51831229,12.34831608,14.53723948,15.33364761,17.9968821,17.09197138,16.82199628,17.2896436,16.87559146,13.86129215,17.95563618,18.56616148,18.05018715,18.33662758,16.0183841,14.33194744,13.98957069,14.57517657
Barbados,BRB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.02050296,12.1653057,13.04448511,15.49126983,11.87167888,8.762150808,7.896436712,10.80797929,8.14684444,6.111032633,10.41573718,1.946245791,6.889190526,-0.390972332,,,,
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,42.50732308,45.70216336,47.13399119,46.89047172,55.18984482,58.59415931,54.21166375,62.62901074,48.69263453,60.15035,63.78319692,62.90278691,60.27899601,59.71220969,57.11805327,56.41201562,
Bhutan,BTN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,53.04665563,28.58582682,33.78401385,30.05705319,33.78776008,39.63613636,47.60790383,24.31874698,28.74997841,20.56495148,30.44245032,24.88562319
Botswana,BWA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,39.4414355,43.39316497,31.4345708,35.67832079,34.27037447,40.42887929,44.41545125,46.18323926,39.61423177,34.22623193,36.15260878,43.59417986,43.9283396,38.50140849,41.66480485,37.39240605,40.18787952,
Central African Republic,CAF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Canada,CAN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.80027122,22.62629971,21.71281973,21.92869822,23.65888715,24.44479641,24.60820758,24.40132145,24.2589756,18.53686047,19.3189657,20.85118673,20.89237992,21.57543552,22.12470139,19.90205515,19.22136602,19.92507087
Switzerland,CHE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,36.31180461,33.12233206,31.30824066,35.14136744,35.64718955,37.45347645,39.39110458,34.50285626,27.33913184,33.91231028,38.68343533,34.43047471,35.25724445,34.90227924,32.69005693,35.16851076,33.76421696,34.0700305
Chile,CHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.06662334,21.31400634,21.50541752,20.71675122,22.48020147,23.28775903,25.33078695,25.17406241,22.75021569,22.82604036,24.4820273,22.97872825,22.38686544,21.46942448,21.6625534,21.117458,19.68414949,20.51212987
China,CHN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,35.82047901,37.37256109,39.01411998,42.57499881,45.86294109,46.1815373,48.55020696,50.85886673,52.27693977,50.97177161,52.05953503,50.1358201,49.63666825,48.64278825,49.15839753,46.93336964,45.80478363,47.00546934
Cote d'Ivoire,CIV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,11.01508297,10.6158717,9.583601793,13.9478588,15.36975656,15.31130012,13.47160667,13.4309579,17.24718733,21.24058073,19.49669875,19.66471299,
Cameroon,CMR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.14355373,14.42915157,14.21620431,15.12023506,19.5406095,18.78096025,20.59266871,19.86815292,20.94643054,19.32988182,17.97468978,18.91634391,17.99543084,17.60713778,19.06655682,16.6580689,16.46621727,
"Congo, Dem. Rep.",COD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,7.362421647,11.82503263,13.0705812,3.45318657,8.543635858,19.94035771,19.16813834,8.158003308,12.54020539,15.39177762,13.34757249,11.04329538,
"Congo, Rep.",COG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,36.17262976,22.02523533,23.54827371,30.74157346,17.04504336,24.72249939,25.34882669,15.60115151,20.42913239,15.79913805,27.09486282,29.65591808,26.99437799,20.11997744,27.15862304,11.15369903,,
Colombia,COL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.57452316,12.83404823,13.92333144,15.39711328,16.82903185,17.48013236,18.90414162,18.51853357,19.33462325,18.59156949,18.00826829,19.56614649,19.32012475,19.29689838,18.7421058,18.52075411,18.87799291,17.60022115
Comoros,COM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,5.835035145,5.235429969,3.975185477,5.783658255,4.238874916,7.580993232,10.37469889,9.357073212,9.596143691,13.95013959,,,,,
Cabo Verde,CPV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,37.41789108,37.31334808,33.42820078,34.59533044,34.03168863,28.21867976,28.62482765,25.93790433,28.15674043,28.98329581,26.11467158
Costa Rica,CRI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.63745315,16.4871479,14.28079433,13.37871722,14.80357796,14.0153616,16.34938169,17.23900233,15.43727831,15.74293746,15.640458,13.56630885,14.36683945,13.08250063,13.17562567,14.11379978,15.13628972,14.06964763
Cuba,CUB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.42320163,18.01203833,19.18394399,19.51979205,19.82802748,19.13615706,18.93254386,17.97899181,13.84453186,15.14321788,12.54391018,14.75837484,10.12061466,8.266885321,7.983215474,12.78586962,11.92252441,11.65944738
Czech Republic,CZE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.05073885,28.05018633,26.23433951,24.75096084,25.40779254,26.26704272,26.04678152,27.36736304,26.23929993,22.63470469,22.21096047,22.76999076,24.1173204,24.21439584,25.31718815,27.20308492,26.85166964,27.44100072
Germany,DEU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.10443914,21.89511726,21.77094871,21.05226431,23.53780161,23.37753617,25.44567243,27.52260158,26.46896814,23.82012563,25.2313479,27.20375742,26.32637875,26.18672763,27.00526901,27.66715954,27.5972784,27.76407693
Djibouti,DJI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,20.09318999,18.78340107,27.38089945,22.37826392,
Dominica,DMA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Denmark,DNK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.17961597,26.00901615,25.32835153,25.47912971,26.12132666,26.40806853,27.64617666,26.74064453,26.88834633,22.56650096,24.62750075,25.71518808,25.74172997,27.45200147,29.00360069,28.78173193,28.29654168,28.83977178
Dominican Republic,DOM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.85905645,20.93639686,20.87359209,21.92936518,21.83442594,16.12156325,17.32308429,22.68575216,20.0979437,18.16114727,18.40876025,17.03010986,17.48954655,17.14139684,18.19849598,19.16408675,19.13910901,21.38107711
Algeria,DZA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,51.86082382,54.44252211,56.83658649,57.47492841,47.27310368,49.8653121,48.49059116,47.18769602,45.38581313,43.17972487,36.17972628,37.22072493,
Ecuador,ECU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.74431765,19.29145162,18.71054446,18.39946302,19.1632081,22.81192821,26.14127302,26.79452544,29.55950718,26.35352046,25.59982456,27.74292762,27.71558193,27.21697189,27.41004014,24.48884644,26.62888563,25.24170395
"Egypt, Arab Rep.",EGY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.04942511,18.56020181,18.26149691,18.50997811,21.0982159,21.83667871,22.97384048,23.55328695,23.62350084,16.84350806,17.95286314,16.86838521,12.87383917,13.68015974,11.88639703,9.555582928,10.0872128,10.79256363
Eritrea,ERI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.82071947,,,,,,,,,,,,,,,,,
Spain,ESP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.49000009,22.42188804,23.07877242,23.86125526,23.08191751,22.45766411,22.22272988,21.69510789,20.3995026,20.22004495,19.59462313,18.64854071,19.65773882,20.19361317,20.46969376,21.44366624,22.41028802,22.836097
Estonia,EST,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.92212654,23.56617161,22.42966581,23.00441234,22.88587495,24.8709274,24.78487139,24.35856263,22.7246274,23.17752294,23.05529005,26.53628409,27.12658625,27.43373478,26.90889917,25.757957,24.55449905,27.06301436
Ethiopia,ETH,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,33.08468803,31.12867379,28.33477868,31.43893488,29.54187759,30.45933518,
Fragile and conflict affected situations,FCS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,32.04187141,32.96262159,32.57213664,33.95580774,17.21607476,23.22057404,26.38581903,23.92902982,16.64461781,20.38192323,16.47235836,,
Finland,FIN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,31.1914536,31.8282329,30.69735943,27.76611884,29.34749419,28.34583175,28.51178623,29.70860346,27.8828343,23.29338213,23.15617521,22.14499136,20.69174253,19.70351744,19.70832618,19.94189258,20.49067208,22.61737566
Fiji,FJI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,32.99432468,32.03056008,37.72764433,37.42382596,39.23742244,16.9168315,3.810846286,8.028605796,4.584970362,,,15.84683565,15.82917088,17.95837277,15.72536732,19.88149054,16.27173395,
France,FRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.58904843,24.36086809,23.12955756,22.58056383,23.02139881,22.84814362,23.5999256,24.06776129,23.56828495,20.58862388,20.97336207,21.80393947,20.59597306,20.45101078,20.65255322,21.44949508,21.45832464,22.62657174
Faroe Islands,FRO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,39.380072,38.62096775,32.85370404,28.12237002,25.59086799,22.35434388,26.93615438,27.82926996,19.40252996,16.27705538,25.85726173,25.16678036,,,,,,
"Micronesia, Fed. Sts.",FSM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Gabon,GAB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,41.65401027,33.83877482,34.73577876,32.72218692,32.11735751,44.62693807,,40.05883333,44.38250519,34.46598928,41.15671806,43.75904267,43.89070914,,,,,
United Kingdom,GBR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.63507755,15.45043935,15.20061344,15.32910667,14.98929224,15.62060472,14.96204096,15.48135713,13.07822932,10.9712375,12.63518161,13.56947286,11.83084414,11.56391369,11.74991152,11.84053598,11.81295462,13.18687069
Georgia,GEO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.95483351,18.99092342,19.11212955,22.81493071,22.86058973,22.28975735,14.80431568,12.44198434,3.116172166,1.725070172,10.12277365,13.9056631,17.26109407,18.93430271,19.99460848,19.23045578,19.85162982,23.16097654
Ghana,GHA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.2654209,21.09260967,18.75403504,21.15696563,22.87179036,19.22743674,17.80673723,6.76655713,4.382194025,11.05796691,4.875990724,3.84344109,5.17468875,1.235889472,10.04447572,12.37024277,8.272003312,7.483180081
Gibraltar,GIB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Guinea,GIN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.10914496,15.12991146,12.4973423,19.18547468,12.62315347,9.362357664,-5.656226344,-8.73405036,-1.93410554,-10.43109437,1.377155799,-1.077184693,1.727287134,-8.345653397,-2.585662346,-6.101176732,-5.521293443,
"Gambia, The",GMB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,9.793368944,17.52111961,13.09226847,20.45564215,13.04682694,4.66412178,11.59480162,7.404641053,6.617838918,18.81736832,9.708174083,13.56150025,4.462670906,14.86736545,
Guinea-Bissau,GNB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,0.925272077,5.824237395,6.469404703,7.894610383,2.694423263,4.063973717,9.025916151,9.610575934,5.040608495,-2.899389692,10.86295942,2.174684233,1.055330786,12.0155696,10.09074256,7.748542284,
Equatorial Guinea,GNQ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Greece,GRC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.10748124,18.52697538,16.88445205,18.10437641,17.52547259,15.55181454,15.36042041,12.73700057,10.1053849,5.927576284,5.577569821,4.870591513,8.518451545,9.666501082,10.0150281,10.02746869,10.07555981,10.35185076
Grenada,GRD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Greenland,GRL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.39627022,11.4934125,15.30635046,15.73674048,17.03330401,15.15802063,15.73725781,15.82235467,11.40826703,13.14892244,12.38597757,11.7813103,12.38712363,11.9424294,11.5736626,13.46920487,14.24543349,13.99891083
Guam,GUM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Guyana,GUY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,8.450142009,3.45989375,6.163667928,9.991432656,9.13339457,14.11244428,21.44529246,14.98545411,9.060547706,16.9251067,15.03394661,9.517350491,12.36962562,2.407865266,14.83096299,27.56915194,29.92443006,
"Hong Kong SAR, China",HKG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,31.97804771,31.62558863,31.07340512,33.16579897,32.30578997,32.94089354,34.97761553,34.41674635,36.02296178,31.7309269,30.8918616,29.70110514,26.79841369,25.54917171,25.21422931,24.85857296,25.49888091,26.57026812
Honduras,HND,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.30992752,18.89379299,18.80900593,18.94239666,20.34209454,24.05546827,25.23863757,24.13767324,20.7535567,16.48067638,17.52505485,18.47709141,16.04803696,12.37997244,14.56225302,19.65442996,19.53109585,20.86728941
Croatia,HRV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.28962982,21.01238895,20.48012671,21.36885996,23.48094689,22.95845862,23.50447681,22.79668925,22.88153067,20.34585122,20.49836843,20.09798851,19.45603349,20.34523177,20.83821946,24.57046536,22.67941234,24.25553579
Haiti,HTI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,26.1663216,22.91983697,22.51508114,29.16477095,25.94095076,27.59656904,27.46040513,29.20535711,24.42748876,25.65656859,23.85350237,23.5145917,29.09063857,30.03652099,30.61804543,38.88476447,39.96561781,
Hungary,HUN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.41983432,20.82192658,19.26498591,16.81681468,17.02815393,16.34145654,17.97941496,16.71191556,17.3085067,19.06304983,20.44335208,20.86113631,20.94958678,24.4403817,24.221503,24.0787836,22.81218591,25.39545918
Indonesia,IDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,26.28689921,27.19979393,23.01740778,20.68405036,20.76428995,24.33848664,25.77714359,25.17912344,28.45241261,29.0563768,32.72742299,33.22007305,31.98536977,31.12176664,30.66890946,30.12335649,29.95039985,30.87224281
India,IND,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.98527658,26.13867941,28.00478275,30.37842291,33.23361621,34.21133813,35.48572666,36.564522,36.03035591,35.11601986,35.75911259,35.13179654,35.26129179,34.30465633,33.46602422,32.73146618,31.40081449,32.09905431
Ireland,IRL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,26.8353536,27.1025953,23.67132697,18.41129889,14.72276126,16.24877518,16.83378583,18.14263887,22.48806725,24.84938378,32.14024638,36.31620137,36.73115587
"Iran, Islamic Rep.",IRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,37.65796579,,,,,,,,,,,,,,,,,
Iraq,IRQ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,50.46565666,47.82318676,43.98283893,55.20636775,27.67261234,35.9769542,44.8850857,41.82918064,28.0003875,28.28332427,17.97898336,11.94742245,
Iceland,ISL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.79796757,19.43113595,22.57187884,18.13551184,16.38571277,13.44556817,12.67999401,15.7152682,3.137151781,4.762262417,6.786998521,9.762323096,11.56755075,20.87638629,20.44580582,22.42218197,24.94962639,25.81635563
Israel,ISR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.35367407,21.01723184,19.80589565,20.1826597,21.53589489,23.82380552,25.02503601,24.2286652,21.21342079,21.94791441,22.10118561,22.86386682,21.85899524,22.91519601,24.0928131,24.92914237,24.28227082,
Italy,ITA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.7728768,21.19427558,21.13587051,20.46244421,20.82193614,20.19606318,20.39833743,20.79372346,18.97233448,17.51089403,17.11167258,17.45627429,17.49589194,17.92019665,18.90192809,18.76521625,19.57897522,20.00461922
Jamaica,JAM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.84366231,17.24326412,15.97867403,18.03350958,20.76041214,15.07013422,17.47248876,15.53186458,6.221793323,13.01916613,13.50629966,8.995143985,10.99645946,11.91250391,14.1743031,18.13208833,20.55372946,
Jordan,JOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.68714859,20.77855704,25.24683269,32.59529155,27.72697925,16.10578625,16.8762408,12.83863696,19.25852014,20.53978642,16.89868669,15.20428899,11.66922617,17.6262761,20.69078568,15.02363401,12.64304846,10.02740276
Japan,JPN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,29.96381017,28.56102341,27.3040178,27.50288808,28.08584903,28.2674399,28.5458111,29.12342143,27.35820328,24.08195648,25.12370501,24.16844053,23.55515271,24.03495652,24.65881472,27.03161793,27.33467953,
Kazakhstan,KAZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.54225637,24.16627814,29.67727065,28.05887933,27.13646794,28.78583122,30.93705744,29.37995678,30.12236439,29.23689183,30.39247107,32.80274914,29.52970052,28.75411202,30.0022657,27.82205309,24.11539806,
Kenya,KEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.88052415,9.776646125,8.533094478,9.474741952,11.96134347,13.87269549,16.06123804,16.66189724,15.40485658,14.5141982,14.12514272,13.56623392,12.5544847,9.420162383,10.27251873,11.38828934,11.21738681,10.26243161
Kyrgyz Republic,KGZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.66665186,17.1692422,16.89272221,10.05452316,15.42661522,14.69537937,10.92524018,20.82857915,14.63574057,25.15729752,19.93423675,17.40381049,12.74039314,9.116788712,11.54827422,12.21317239,22.48747701,29.82466613
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.20285415,16.32430524,14.35613918,14.21370684,12.5541501,13.60857778,19.86330896,19.21501501,16.71365932,18.80388623,13.47133842,10.96491752,11.87545556,13.96046496,15.25271567,16.3703599,17.08614047,
Kiribati,KIR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,34.14924343,32.13629515,31.5775544,33.0539321,35.24280923,33.36890862,32.5918327,32.99993314,32.79458445,32.69847173,34.82254136,34.6505156,34.37428459,34.47424664,34.4927896,35.59426805,36.03522193,36.11180983
Kuwait,KWT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,49.56703023,38.1586925,28.2323574,36.31406332,47.15590569,56.7931166,64.71602528,57.24853722,58.50149602,45.20803311,50.68854537,57.49380182,58.9796,55.10811937,50.168611,30.91554871,25.67151583,
Lao PDR,LAO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,8.529461086,1.396712837,18.36760584,10.56472019,14.72240539,20.24489327,22.56832536,19.13917856,14.03251211,16.62230576,9.676115267,18.40332942,6.575821183,5.435712764,10.01307283,10.50481999,17.2915568,
Lebanon,LBN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,-4.236130334,-16.35907777,5.849374667,7.001916533,9.956447665,14.77960433,8.706187722,8.130525886,5.818370174,4.791302828,1.286134141,4.047743982,1.622836919,6.702289137,6.320786174,
Liberia,LBR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,-12.20333222,-19.30328306,80.72825064,-8.746272391,28.68158027,22.52719717,6.318689551,17.49398616,12.97205416,-7.690393013,-13.31002089,-2.83920308,,
Libya,LBY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,27.78094726,49.30629714,43.29316566,62.28486017,67.9827275,63.09277782,67.32703962,,,,,,,,,
Liechtenstein,LIE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.0996559,22.95410178,21.31126879,21.65615495,22.11889732,24.16260618,22.68999129,23.62639719,18.03289786,23.92957841,28.45768763,26.28610498,33.30157012,29.86618494,29.80436031,28.82821387,32.82823394,33.89269809
Lesotho,LSO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,46.70425702,47.82658393,36.93671096,24.98813235,18.7150422,21.27838934,22.08353383,24.07565501,27.75955559,21.51767575,
Lithuania,LTU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.88352188,14.30718906,15.50259176,15.09952519,15.28161641,16.96635229,16.05192021,16.76715145,14.28902905,13.82928489,16.75199208,17.23356298,18.04106837,20.40700716,22.44524468,18.01638536,16.27378502,18.04171101
